temperature_bottom	temperature_top	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
63.7	77.99	44.73	42.38	16.97	0.19276	2.9.2015	05:58:30	1441173510
63.6	77.87	45.21	42.77	16.95	0.19313	2.9.2015	05:58:31	1441173511
63.24	78.2	45.41	42.38	16.95	0.19332	2.9.2015	05:58:32	1441173512
63.56	78.07	45.12	42.48	16.97	0.19253	2.9.2015	05:58:33	1441173513
63.8	78.63	45.21	41.7	16.95	0.19311	2.9.2015	05:58:35	1441173515
63.43	78.41	45.51	42.38	16.94	0.19294	2.9.2015	05:58:36	1441173516
63.58	78.25	45.12	42.48	16.97	0.19336	2.9.2015	05:58:37	1441173517
63.44	78.2	45.41	41.11	16.95	0.19362	2.9.2015	05:58:38	1441173518
63.6	78.01	45.21	42.48	16.97	0.19337	2.9.2015	05:58:39	1441173519
63.81	78.27	44.82	42.97	16.95	0.19282	2.9.2015	05:58:40	1441173520
63.66	78.29	45.41	41.31	16.95	0.19228	2.9.2015	05:58:41	1441173521
63.88	78.55	45.7	42.19	16.98	0.19286	2.9.2015	05:58:43	1441173523
63.64	78.4	45.61	41.7	16.95	0.19307	2.9.2015	05:58:44	1441173524
63.65	78.38	45.02	42.87	16.96	0.19307	2.9.2015	05:58:45	1441173525
63.54	78.75	45.51	42.29	16.98	0.19324	2.9.2015	05:58:46	1441173526
63.84	78.51	45.8	41.89	16.95	0.19375	2.9.2015	05:58:47	1441173527
63.64	78.48	45.51	42.09	16.97	0.193	2.9.2015	05:58:48	1441173528
63.77	78.59	44.53	42.87	16.96	0.19247	2.9.2015	05:58:50	1441173530
63.64	78.67	45.21	41.99	16.95	0.19292	2.9.2015	05:58:51	1441173531
63.72	78.08	44.73	42.87	16.99	0.19259	2.9.2015	05:58:52	1441173532
63.68	78.06	45.21	42.48	16.95	0.19223	2.9.2015	05:58:53	1441173533
63.48	78.4	44.73	42.09	16.96	0.19308	2.9.2015	05:58:54	1441173534
63.49	77.75	46.09	42.09	16.98	0.19349	2.9.2015	05:58:55	1441173535
63.56	78.1	45.21	42.38	16.94	0.19285	2.9.2015	05:58:56	1441173536
63.5	77.94	45.8	41.89	16.97	0.19363	2.9.2015	05:58:58	1441173538
63.52	78	44.92	42.58	16.96	0.19262	2.9.2015	05:58:59	1441173539
63.76	77.92	45.21	41.8	16.95	0.19293	2.9.2015	05:59:00	1441173540
63.72	77.97	44.82	42.87	16.97	0.19264	2.9.2015	05:59:01	1441173541
63.68	78.06	45.41	42.68	16.95	0.19208	2.9.2015	05:59:02	1441173542
63.5	78.02	45.61	42.77	16.96	0.19276	2.9.2015	05:59:03	1441173543
63.69	77.99	45.31	42.87	16.97	0.19363	2.9.2015	05:59:05	1441173545
63.57	77.92	45.02	42.58	16.95	0.19343	2.9.2015	05:59:06	1441173546
63.52	77.87	45.41	42.09	16.96	0.19358	2.9.2015	05:59:07	1441173547
63.47	78.16	45.21	41.8	16.96	0.1921	2.9.2015	05:59:08	1441173548
63.74	78.01	45.21	41.99	16.95	0.19335	2.9.2015	05:59:09	1441173549
63.64	77.9	44.92	43.75	16.97	0.19337	2.9.2015	05:59:10	1441173550
63.61	77.87	45.31	42.87	16.94	0.1935	2.9.2015	05:59:11	1441173551
63.57	78.07	44.92	42.58	16.96	0.19301	2.9.2015	05:59:13	1441173553
63.53	77.86	45.61	42.77	16.97	0.19336	2.9.2015	05:59:14	1441173554
63.54	77.56	45.02	42.48	16.93	0.19326	2.9.2015	05:59:15	1441173555
63.6	77.25	45.02	42.38	16.98	0.1928	2.9.2015	05:59:16	1441173556
63.65	77.62	45.7	41.89	16.95	0.19352	2.9.2015	05:59:17	1441173557
63.49	77.37	45.12	42.87	16.95	0.19232	2.9.2015	05:59:18	1441173558
63.6	77.33	45.7	41.31	16.96	0.19364	2.9.2015	05:59:20	1441173560
63.75	77.83	45.51	42.77	16.93	0.19313	2.9.2015	05:59:21	1441173561
63.52	77.59	45.02	42.19	16.94	0.19411	2.9.2015	05:59:22	1441173562
63.49	77.99	45.61	42.38	16.96	0.193	2.9.2015	05:59:23	1441173563
63.77	77.94	45.61	41.5	16.94	0.19358	2.9.2015	05:59:24	1441173564
63.39	77.84	46	42.19	16.95	0.19269	2.9.2015	05:59:25	1441173565
63.78	77.91	45.7	42.09	16.95	0.19296	2.9.2015	05:59:27	1441173567
63.9	78.1	45.51	42.29	16.95	0.19243	2.9.2015	05:59:28	1441173568
63.6	77.91	45.7	41.8	16.95	0.19343	2.9.2015	05:59:29	1441173569
63.56	78.4	45.7	41.89	16.96	0.19361	2.9.2015	05:59:30	1441173570
63.56	78.29	44.92	42.38	16.94	0.19367	2.9.2015	05:59:31	1441173571
63.63	78.57	45.31	41.41	16.94	0.19248	2.9.2015	05:59:32	1441173572
63.58	78.34	44.73	42.68	16.96	0.19339	2.9.2015	05:59:33	1441173573
63.65	78.37	45.02	42.29	16.95	0.19239	2.9.2015	05:59:35	1441173575
63.5	78.52	44.92	42.58	16.94	0.19276	2.9.2015	05:59:36	1441173576
63.81	78.66	45.8	42.48	16.95	0.19389	2.9.2015	05:59:37	1441173577
63.72	78.48	44.92	42.19	16.95	0.19281	2.9.2015	05:59:38	1441173578
63.68	78.41	45.12	42.29	16.95	0.19315	2.9.2015	05:59:39	1441173579
63.55	78.61	45.8	43.36	16.94	0.19253	2.9.2015	05:59:40	1441173580
63.49	78.36	45.21	42.58	16.97	0.19355	2.9.2015	05:59:42	1441173582
63.81	78.07	45.12	42.29	16.96	0.19295	2.9.2015	05:59:43	1441173583
63.59	77.8	45.31	42.48	16.94	0.19276	2.9.2015	05:59:44	1441173584
63.54	77.88	45.61	42.09	16.94	0.19262	2.9.2015	05:59:45	1441173585
63.63	77.98	45.51	42.09	16.97	0.19283	2.9.2015	05:59:46	1441173586
63.61	77.9	45.41	41.99	16.94	0.19284	2.9.2015	05:59:47	1441173587
63.46	77.74	45.51	42.48	16.95	0.19312	2.9.2015	05:59:48	1441173588
63.58	77.73	45.31	42.58	16.97	0.19263	2.9.2015	05:59:50	1441173590
63.74	77.74	44.82	42.09	16.94	0.19324	2.9.2015	05:59:51	1441173591
63.68	77.43	45.31	42.58	16.95	0.19346	2.9.2015	05:59:52	1441173592
63.74	77.72	44.92	42.29	16.96	0.19336	2.9.2015	05:59:53	1441173593
63.58	77.71	45.02	41.8	16.95	0.19253	2.9.2015	05:59:54	1441173594
63.54	78.02	45.41	42.77	16.95	0.19342	2.9.2015	05:59:55	1441173595
63.7	78.08	45.31	42.97	16.97	0.19267	2.9.2015	05:59:57	1441173597
63.66	77.95	45.02	42.87	16.96	0.19324	2.9.2015	05:59:58	1441173598
63.49	77.87	45.51	42.48	16.92	0.19171	2.9.2015	05:59:59	1441173599
63.71	77.84	45.12	42.29	16.97	0.19335	2.9.2015	06:00:00	1441173600
63.86	77.76	44.92	42.58	16.96	0.19239	2.9.2015	06:00:01	1441173601
63.84	78.03	45.61	42.68	16.94	0.19349	2.9.2015	06:00:02	1441173602
63.68	77.92	45.21	42.48	16.96	0.1926	2.9.2015	06:00:03	1441173603
63.49	78.17	45.12	42.58	16.96	0.19389	2.9.2015	06:00:05	1441173605
63.62	77.91	45.12	42.19	16.94	0.1939	2.9.2015	06:00:06	1441173606
63.53	77.92	45.02	42.48	16.96	0.19299	2.9.2015	06:00:07	1441173607
63.57	77.83	45.02	42.58	16.96	0.19348	2.9.2015	06:00:08	1441173608
63.59	77.86	45.02	42.19	16.93	0.19331	2.9.2015	06:00:09	1441173609
63.79	77.84	45.51	41.89	16.95	0.19312	2.9.2015	06:00:10	1441173610
63.71	77.86	45.21	42.38	16.94	0.19261	2.9.2015	06:00:12	1441173612
63.51	78.03	44.92	42.38	16.93	0.19194	2.9.2015	06:00:13	1441173613
63.74	78.02	45.02	42.48	16.92	0.19275	2.9.2015	06:00:14	1441173614
63.59	78.12	45.51	42.77	16.88	0.19256	2.9.2015	06:00:15	1441173615
63.61	78.17	45.61	42.77	16.91	0.1933	2.9.2015	06:00:16	1441173616
63.72	77.91	45.61	43.07	16.93	0.19263	2.9.2015	06:00:17	1441173617
63.6	78	45.9	42.97	16.91	0.19295	2.9.2015	06:00:19	1441173619
63.62	78.03	45.31	41.89	16.92	0.19321	2.9.2015	06:00:20	1441173620
63.73	77.96	45.51	42.58	16.91	0.19271	2.9.2015	06:00:21	1441173621
63.64	78.12	44.92	42.48	16.94	0.19346	2.9.2015	06:00:22	1441173622
63.85	77.97	45.31	41.99	16.91	0.19279	2.9.2015	06:00:23	1441173623
63.63	78.36	45.51	41.99	16.9	0.19198	2.9.2015	06:00:24	1441173624
63.72	78.11	45.41	42.48	16.92	0.19251	2.9.2015	06:00:25	1441173625
63.64	78.31	45.41	42.29	16.9	0.19299	2.9.2015	06:00:27	1441173627
63.77	78.31	44.92	42.19	16.91	0.19288	2.9.2015	06:00:28	1441173628
63.62	78.29	45.9	42.68	16.91	0.19196	2.9.2015	06:00:29	1441173629
63.77	78.27	44.92	42.48	16.9	0.19169	2.9.2015	06:00:30	1441173630
63.63	78.34	45.51	42.97	16.91	0.19367	2.9.2015	06:00:31	1441173631
63.56	78.18	45.7	43.46	16.88	0.19247	2.9.2015	06:00:32	1441173632
63.57	78.4	45.21	43.07	16.92	0.19231	2.9.2015	06:00:34	1441173634
63.58	78.28	45.9	41.99	16.92	0.19163	2.9.2015	06:00:35	1441173635
63.7	78.47	45.21	42.48	16.9	0.19159	2.9.2015	06:00:36	1441173636
63.61	78.42	45.12	42.77	16.92	0.1923	2.9.2015	06:00:37	1441173637
63.7	78.4	45.8	41.89	16.9	0.19269	2.9.2015	06:00:38	1441173638
63.64	78.6	45.61	42.09	16.91	0.19133	2.9.2015	06:00:39	1441173639
63.7	78.38	44.92	42.77	16.9	0.19305	2.9.2015	06:00:40	1441173640
63.47	78.66	45.8	42.68	16.9	0.19337	2.9.2015	06:00:42	1441173642
63.53	78.55	45.21	42.68	16.92	0.19278	2.9.2015	06:00:43	1441173643
63.75	78.61	45.21	42.19	16.9	0.19385	2.9.2015	06:00:44	1441173644
63.68	78.44	45.41	42.19	16.92	0.19352	2.9.2015	06:00:45	1441173645
63.55	78.6	45.21	42.58	16.91	0.19318	2.9.2015	06:00:46	1441173646
63.73	78.8	44.92	42.09	16.91	0.19297	2.9.2015	06:00:47	1441173647
63.84	79.12	45.12	42.19	16.92	0.19368	2.9.2015	06:00:49	1441173649
63.63	78.79	45.31	42.29	16.9	0.19261	2.9.2015	06:00:50	1441173650
63.86	78.59	45.31	42.68	16.92	0.19354	2.9.2015	06:00:51	1441173651
63.54	78.78	45.31	43.46	16.91	0.19297	2.9.2015	06:00:52	1441173652
63.75	78.75	45.51	42.68	16.88	0.19346	2.9.2015	06:00:53	1441173653
63.86	78.5	45.21	42.87	16.92	0.19322	2.9.2015	06:00:54	1441173654
63.71	78.56	45.02	42.77	16.9	0.19258	2.9.2015	06:00:55	1441173655
63.96	78.76	45.8	43.16	16.9	0.19335	2.9.2015	06:00:57	1441173657
63.64	79.04	45.51	43.26	16.91	0.19329	2.9.2015	06:00:58	1441173658
63.39	79.16	45.12	42.29	16.9	0.19346	2.9.2015	06:00:59	1441173659
63.82	78.8	44.92	42.77	16.9	0.19315	2.9.2015	06:01:00	1441173660
63.74	78.88	45.41	43.55	16.92	0.19353	2.9.2015	06:01:01	1441173661
63.72	78.66	45.21	42.77	16.89	0.19337	2.9.2015	06:01:02	1441173662
63.74	78.55	45.21	43.16	16.9	0.19335	2.9.2015	06:01:04	1441173664
63.63	78.46	45.8	43.65	16.9	0.19255	2.9.2015	06:01:05	1441173665
63.73	78.23	45.12	42.77	16.87	0.19285	2.9.2015	06:01:06	1441173666
63.5	78.46	45.8	41.8	16.91	0.19345	2.9.2015	06:01:07	1441173667
63.78	78.05	46	43.16	16.89	0.19255	2.9.2015	06:01:08	1441173668
63.89	78.22	46	42.87	16.88	0.19306	2.9.2015	06:01:09	1441173669
63.56	77.86	45.02	42.87	16.91	0.19384	2.9.2015	06:01:11	1441173671
63.79	78.09	45.51	43.26	16.9	0.19289	2.9.2015	06:01:12	1441173672
63.7	78.05	45.51	42.97	16.87	0.19355	2.9.2015	06:01:13	1441173673
63.59	77.65	45.8	42.58	16.91	0.19321	2.9.2015	06:01:14	1441173674
63.67	77.96	45.31	42.38	16.88	0.19315	2.9.2015	06:01:15	1441173675
63.73	78.06	44.92	43.26	16.89	0.19348	2.9.2015	06:01:16	1441173676
63.78	78.17	45.51	42.58	16.91	0.19294	2.9.2015	06:01:17	1441173677
63.6	78.29	45.61	42.77	16.89	0.19311	2.9.2015	06:01:19	1441173679
63.66	78.16	44.92	42.97	16.89	0.19302	2.9.2015	06:01:20	1441173680
63.55	78.04	45.51	43.36	16.9	0.19391	2.9.2015	06:01:21	1441173681
63.63	78.19	45.61	42.38	16.89	0.19285	2.9.2015	06:01:22	1441173682
63.52	78.19	45.31	42.68	16.89	0.19329	2.9.2015	06:01:23	1441173683
63.65	78.23	45.61	42.19	16.92	0.19342	2.9.2015	06:01:24	1441173684
63.6	78.18	45.31	43.07	16.89	0.19326	2.9.2015	06:01:26	1441173686
63.87	78.33	45.31	42.97	16.88	0.19242	2.9.2015	06:01:27	1441173687
63.61	77.86	45.9	42.87	16.9	0.1931	2.9.2015	06:01:28	1441173688
63.88	77.87	45.9	42.48	16.89	0.19335	2.9.2015	06:01:29	1441173689
63.62	77.79	44.82	42.68	16.89	0.19335	2.9.2015	06:01:30	1441173690
63.66	78.02	45.41	41.8	16.92	0.19331	2.9.2015	06:01:31	1441173691
63.62	77.5	45.31	42.87	16.91	0.19254	2.9.2015	06:01:32	1441173692
63.64	77.59	44.92	43.65	16.88	0.19289	2.9.2015	06:01:34	1441173694
63.79	77.31	45.8	43.16	16.9	0.19305	2.9.2015	06:01:35	1441173695
63.54	77.08	45.31	42.68	16.9	0.19248	2.9.2015	06:01:36	1441173696
63.71	77.22	45.31	42.87	16.88	0.19332	2.9.2015	06:01:37	1441173697
63.53	77.08	45.41	42.38	16.86	0.19386	2.9.2015	06:01:38	1441173698
63.75	77.1	45.8	42.29	16.91	0.19342	2.9.2015	06:01:39	1441173699
63.91	77.22	45.12	42.19	16.9	0.19367	2.9.2015	06:01:41	1441173701
